227535  SelfService - CO - Acceso a consola de Portal   new     2018-08-10 18:39:12     Lock
227535  SelfService - CO - Acceso a consola de Portal   open    2018-08-10 18:39:20     StateUpdate
227535  SelfService - CO - Acceso a consola de Portal   Queued - L2     2018-08-10 18:40:31     StateUpdate
227535  SelfService - CO - Acceso a consola de Portal   open    2018-08-10 18:40:31     AddNote
